title,authors,year,conference,url
Linkless Link Prediction via Relational Distillation.,"Zhichun Guo, William Shiao, Shichang Zhang, Yozen Liu, Nitesh V. Chawla, Neil Shah, Tong Zhao",2023,ICML,https://proceedings.mlr.press/v202/guo23f.html
FedBR: Improving Federated Learning on Heterogeneous Data via Local Learning Bias Reduction.,"Yongxin Guo, Xiaoying Tang, Tao Lin",2023,ICML,https://proceedings.mlr.press/v202/guo23g.html
Hierarchical Grammar-Induced Geometry for Data-Efficient Molecular Property Prediction.,"Minghao Guo, Veronika Thost, Samuel W. Song, Adithya Balachandran, Payel Das, Jie Chen, Wojciech Matusik",2023,ICML,https://proceedings.mlr.press/v202/guo23h.html
Graph Neural Networks with Learnable and Optimal Polynomial Bases.,"Yuhe Guo, Zhewei Wei",2023,ICML,https://proceedings.mlr.press/v202/guo23i.html
LongCoder: A Long-Range Pre-trained Language Model for Code Completion.,"Daya Guo, Canwen Xu, Nan Duan, Jian Yin, Julian J. McAuley",2023,ICML,https://proceedings.mlr.press/v202/guo23j.html
Estimating Heterogeneous Treatment Effects: Mutual Information Bounds and Learning Algorithms.,"Xingzhuo Guo, Yuchen Zhang, Jianmin Wang, Mingsheng Long",2023,ICML,https://proceedings.mlr.press/v202/guo23k.html
Identifying Useful Learnwares for Heterogeneous Label Spaces.,"Lan-Zhe Guo, Zhi Zhou, Yufeng Li, Zhi-Hua Zhou",2023,ICML,https://proceedings.mlr.press/v202/guo23l.html
High-dimensional Location Estimation via Norm Concentration for Subgamma Vectors.,"Shivam Gupta, Jasper C. H. Lee, Eric Price",2023,ICML,https://proceedings.mlr.press/v202/gupta23a.html
GRAFENNE: Learning on Graphs with Heterogeneous and Dynamic Feature Sets.,"Shubham Gupta, Sahil Manchanda, Sayan Ranu, Srikanta J. Bedathur",2023,ICML,https://proceedings.mlr.press/v202/gupta23b.html
Online Platt Scaling with Calibeating.,"Chirag Gupta, Aaditya Ramdas",2023,ICML,https://proceedings.mlr.press/v202/gupta23c.html
Multi-Task Structural Learning using Local Task Similarity induced Neuron Creation and Removal.,"NareshKumar Gurulingan, Bahram Zonooz, Elahe Arani",2023,ICML,https://proceedings.mlr.press/v202/gurulingan23a.html
Conditionally Strongly Log-Concave Generative Models.,"Florentin Guth, Etienne Lempereur, Joan Bruna, Stéphane Mallat",2023,ICML,https://proceedings.mlr.press/v202/guth23a.html
DRew: Dynamically Rewired Message Passing with Delay.,"Benjamin Gutteridge, Xiaowen Dong, Michael M. Bronstein, Francesco Di Giovanni",2023,ICML,https://proceedings.mlr.press/v202/gutteridge23a.html
Kernel Logistic Regression Approximation of an Understandable ReLU Neural Network.,"Marie Guyomard, Susana Barbosa, Lionel Fillatre",2023,ICML,https://proceedings.mlr.press/v202/guyomard23a.html
Conformal Prediction Sets for Graph Neural Networks.,"Soroush H. Zargarbashi, Simone Antonelli, Aleksandar Bojchevski",2023,ICML,https://proceedings.mlr.press/v202/h-zargarbashi23a.html
Social learning spontaneously emerges by searching optimal heuristics with deep reinforcement learning.,"Seungwoong Ha, Hawoong Jeong",2023,ICML,https://proceedings.mlr.press/v202/ha23a.html
"Convex Geometry of ReLU-layers, Injectivity on the Ball and Local Reconstruction.","Daniel Haider, Martin Ehler, Péter Balázs",2023,ICML,https://proceedings.mlr.press/v202/haider23a.html
Robust Counterfactual Explanations for Neural Networks With Probabilistic Guarantees.,"Faisal Hamman, Erfaun Noorani, Saumitra Mishra, Daniele Magazzeni, Sanghamitra Dutta",2023,ICML,https://proceedings.mlr.press/v202/hamman23a.html
Wrapped Cauchy Distributed Angular Softmax for Long-Tailed Visual Recognition.,Boran Han,2023,ICML,https://proceedings.mlr.press/v202/han23a.html
On the Impact of Knowledge Distillation for Model Interpretability.,"Hyeongrok Han, Siwon Kim, Hyun-Soo Choi, Sungroh Yoon",2023,ICML,https://proceedings.mlr.press/v202/han23b.html
Alternately Optimized Graph Neural Networks.,"Haoyu Han, Xiaorui Liu, Haitao Mao, MohamadAli Torkamani, Feng Shi, Victor Lee, Jiliang Tang",2023,ICML,https://proceedings.mlr.press/v202/han23c.html
"System Identification of Neural Systems: If We Got It Right, Would We Know?","Yena Han, Tomaso A. Poggio, Brian Cheung",2023,ICML,https://proceedings.mlr.press/v202/han23d.html
Total Variation Graph Neural Networks.,"Jonas Berg Hansen, Filippo Maria Bianchi",2023,ICML,https://proceedings.mlr.press/v202/hansen23a.html
Learning Physical Models that Can Respect Conservation Laws.,"Derek Hansen, Danielle C. Maddix, Shima Alizadeh, Gaurav Gupta, Michael W. Mahoney",2023,ICML,https://proceedings.mlr.press/v202/hansen23b.html
On Pre-Training for Visuo-Motor Control: Revisiting a Learning-from-Scratch Baseline.,"Nicklas Hansen, Zhecheng Yuan, Yanjie Ze, Tongzhou Mu, Aravind Rajeswaran, Hao Su, Huazhe Xu, Xiaolong Wang",2023,ICML,https://proceedings.mlr.press/v202/hansen23c.html
Leveraging Demonstrations to Improve Online Learning: Quality Matters.,"Botao Hao, Rahul Jain, Tor Lattimore, Benjamin Van Roy, Zheng Wen",2023,ICML,https://proceedings.mlr.press/v202/hao23a.html
Coupled Variational Autoencoder.,"Xiaoran Hao, Patrick Shafto",2023,ICML,https://proceedings.mlr.press/v202/hao23b.html
GNOT: A General Neural Operator Transformer for Operator Learning.,"Zhongkai Hao, Zhengyi Wang, Hang Su, Chengyang Ying, Yinpeng Dong, Songming Liu, Ze Cheng, Jian Song, Jun Zhu",2023,ICML,https://proceedings.mlr.press/v202/hao23c.html
Algorithmic Collective Action in Machine Learning.,"Moritz Hardt, Eric Mazumdar, Celestine Mendler-Dünner, Tijana Zrnic",2023,ICML,https://proceedings.mlr.press/v202/hardt23a.html
Gaussian Process Priors for Systems of Linear Partial Differential Equations with Constant Coefficients.,"Marc Härkönen, Markus Lange-Hegermann, Bogdan Raita",2023,ICML,https://proceedings.mlr.press/v202/harkonen23a.html
Theoretical Guarantees of Learning Ensembling Strategies with Applications to Time Series Forecasting.,"Hilaf Hasson, Danielle C. Maddix, Bernie Wang, Gaurav Gupta, Youngsuk Park",2023,ICML,https://proceedings.mlr.press/v202/hasson23a.html
Global Context Vision Transformers.,"Ali Hatamizadeh, Hongxu Yin, Greg Heinrich, Jan Kautz, Pavlo Molchanov",2023,ICML,https://proceedings.mlr.press/v202/hatamizadeh23a.html
Counterfactual Analysis in Dynamic Latent State Models.,"Martin B. Haugh, Raghav Singal",2023,ICML,https://proceedings.mlr.press/v202/haugh23a.html
Sampling-based Nyström Approximation and Kernel Quadrature.,"Satoshi Hayakawa, Harald Oberhauser, Terry J. Lyons",2023,ICML,https://proceedings.mlr.press/v202/hayakawa23a.html
Width and Depth Limits Commute in Residual Networks.,"Soufiane Hayou, Greg Yang",2023,ICML,https://proceedings.mlr.press/v202/hayou23a.html
A Generalization of ViT/MLP-Mixer to Graphs.,"Xiaoxin He, Bryan Hooi, Thomas Laurent, Adam Perold, Yann LeCun, Xavier Bresson",2023,ICML,https://proceedings.mlr.press/v202/he23a.html
Domain Adaptation for Time Series Under Feature and Label Shifts.,"Huan He, Owen Queen, Teddy Koker, Consuelo Cuevas, Theodoros Tsiligkaridis, Marinka Zitnik",2023,ICML,https://proceedings.mlr.press/v202/he23b.html
Contrastive Learning Meets Homophily: Two Birds with One Stone.,"Dongxiao He, Jitao Zhao, Rui Guo, Zhiyong Feng, Di Jin, Yuxiao Huang, Zhen Wang, Weixiong Zhang",2023,ICML,https://proceedings.mlr.press/v202/he23c.html
Nearly Minimax Optimal Reinforcement Learning for Linear Markov Decision Processes.,"Jiafan He, Heyang Zhao, Dongruo Zhou, Quanquan Gu",2023,ICML,https://proceedings.mlr.press/v202/he23d.html
CRISP: Curriculum based Sequential neural decoders for Polar code family.,"S. Ashwin Hebbar, Viraj Vivek Nadkarni, Ashok Vardhan Makkuva, Suma Bhat, Sewoong Oh, Pramod Viswanath",2023,ICML,https://proceedings.mlr.press/v202/hebbar23a.html
Sketch-Flip-Merge: Mergeable Sketches for Private Distinct Counting.,"Jonathan Hehir, Daniel Ting, Graham Cormode",2023,ICML,https://proceedings.mlr.press/v202/hehir23a.html
Functional Neural Networks: Shift invariant models for functional data with applications to EEG classification.,"Florian Heinrichs, Mavin Heim, Corinna Weber",2023,ICML,https://proceedings.mlr.press/v202/heinrichs23a.html
Distance Weighted Supervised Learning for Offline Interaction Data.,"Joey Hejna, Jensen Gao, Dorsa Sadigh",2023,ICML,https://proceedings.mlr.press/v202/hejna23a.html
Group Equivariant Fourier Neural Operators for Partial Differential Equations.,"Jacob Helwig, Xuan Zhang, Cong Fu, Jerry Kurtin, Stephan Wojtowytsch, Shuiwang Ji",2023,ICML,https://proceedings.mlr.press/v202/helwig23a.html
Training-Free Neural Active Learning with Initialization-Robustness Guarantees.,"Apivich Hemachandra, Zhongxiang Dai, Jasraj Singh, See-Kiong Ng, Bryan Kian Hsiang Low",2023,ICML,https://proceedings.mlr.press/v202/hemachandra23a.html
A Study of Global and Episodic Bonuses for Exploration in Contextual MDPs.,"Mikael Henaff, Minqi Jiang, Roberta Raileanu",2023,ICML,https://proceedings.mlr.press/v202/henaff23a.html
Robust Camera Pose Refinement for Multi-Resolution Hash Encoding.,"Hwan Heo, Taekyung Kim, Jiyoung Lee, Jaewon Lee, Soohyun Kim, Hyunwoo J. Kim, Jin-Hwa Kim",2023,ICML,https://proceedings.mlr.press/v202/heo23a.html
Generalized Teacher Forcing for Learning Chaotic Dynamics.,"Florian Hess, Zahra Monfared, Manuel Brenner, Daniel Durstewitz",2023,ICML,https://proceedings.mlr.press/v202/hess23a.html
Causal Modeling of Policy Interventions From Treatment-Outcome Sequences.,"Caglar Hizli, S. T. John, Anne Tuulikki Juuti, Tuure Tapani Saarinen, Kirsi Hannele Pietiläinen, Pekka Marttinen",2023,ICML,https://proceedings.mlr.press/v202/hizli23a.html
Monotonicity and Double Descent in Uncertainty Estimation with Gaussian Processes.,"Liam Hodgkinson, Christopher van der Heide, Fred Roosta, Michael W. Mahoney",2023,ICML,https://proceedings.mlr.press/v202/hodgkinson23a.html
AdaBoost is not an Optimal Weak to Strong Learner.,"Mikael Møller Høgsgaard, Kasper Green Larsen, Martin Ritzert",2023,ICML,https://proceedings.mlr.press/v202/hogsgaard23a.html
Dual Propagation: Accelerating Contrastive Hebbian Learning with Dyadic Neurons.,"Rasmus Kjær Høier, D. Staudt, Christopher Zach",2023,ICML,https://proceedings.mlr.press/v202/hoier23a.html
Multi-Task Off-Policy Learning from Bandit Feedback.,"Joey Hong, Branislav Kveton, Manzil Zaheer, Sumeet Katariya, Mohammad Ghavamzadeh",2023,ICML,https://proceedings.mlr.press/v202/hong23a.html
Constrained Optimization via Exact Augmented Lagrangian and Randomized Iterative Sketching.,"Ilgee Hong, Sen Na, Michael W. Mahoney, Mladen Kolar",2023,ICML,https://proceedings.mlr.press/v202/hong23b.html
Revisiting Data-Free Knowledge Distillation with Poisoned Teachers.,"Junyuan Hong, Yi Zeng, Shuyang Yu, Lingjuan Lyu, Ruoxi Jia, Jiayu Zhou",2023,ICML,https://proceedings.mlr.press/v202/hong23c.html
simple diffusion: End-to-end diffusion for high resolution images.,"Emiel Hoogeboom, Jonathan Heek, Tim Salimans",2023,ICML,https://proceedings.mlr.press/v202/hoogeboom23a.html
Causal Strategic Classification: A Tale of Two Shifts.,"Guy Horowitz, Nir Rosenfeld",2023,ICML,https://proceedings.mlr.press/v202/horowitz23a.html
Fair and Accurate Decision Making through Group-Aware Learning.,"Ramtin Hosseini, Li Zhang, Bhanu Garg, Pengtao Xie",2023,ICML,https://proceedings.mlr.press/v202/hosseini23a.html
Approximation Algorithms for Fair Range Clustering.,"Sèdjro Salomon Hotegni, Sepideh Mahabadi, Ali Vakilian",2023,ICML,https://proceedings.mlr.press/v202/hotegni23a.html
Decoding Layer Saliency in Language Transformers.,"Elizabeth Mary Hou, Gregory David Castañón",2023,ICML,https://proceedings.mlr.press/v202/hou23a.html
PromptBoosting: Black-Box Text Classification with Ten Forward Passes.,"Bairu Hou, Joe O'Connor, Jacob Andreas, Shiyu Chang, Yang Zhang",2023,ICML,https://proceedings.mlr.press/v202/hou23b.html
Sparse Learning of Dynamical Systems in RKHS: An Operator-Theoretic Approach.,"Boya Hou, Sina Sanjari, Nathan Dahlin, Subhonmesh Bose, Umesh Vaidya",2023,ICML,https://proceedings.mlr.press/v202/hou23c.html
Probably Anytime-Safe Stochastic Combinatorial Semi-Bandits.,"Yunlong Hou, Vincent Y. F. Tan, Zixin Zhong",2023,ICML,https://proceedings.mlr.press/v202/hou23d.html
Automatic Data Augmentation via Invariance-Constrained Learning.,"Ignacio Hounie, Luiz F. O. Chamon, Alejandro Ribeiro",2023,ICML,https://proceedings.mlr.press/v202/hounie23a.html
Thompson Sampling with Diffusion Generative Prior.,"Yu-Guan Hsieh, Shiva Prasad Kasiviswanathan, Branislav Kveton, Patrick Blöbaum",2023,ICML,https://proceedings.mlr.press/v202/hsieh23a.html
Tighter Analysis for ProxSkip.,"Zhengmian Hu, Heng Huang",2023,ICML,https://proceedings.mlr.press/v202/hu23a.html
Omnipredictors for Constrained Optimization.,"Lunjia Hu, Inbal Rachel Livni Navon, Omer Reingold, Chutong Yang",2023,ICML,https://proceedings.mlr.press/v202/hu23b.html
GFlowNet-EM for Learning Compositional Latent Variable Models.,"Edward J. Hu, Nikolay Malkin, Moksh Jain, Katie E. Everett, Alexandros Graikos, Yoshua Bengio",2023,ICML,https://proceedings.mlr.press/v202/hu23c.html
Blockwise Stochastic Variance-Reduced Methods with Parallel Speedup for Multi-Block Bilevel Optimization.,"Quanqi Hu, Zi-Hao Qiu, Zhishuai Guo, Lijun Zhang, Tianbao Yang",2023,ICML,https://proceedings.mlr.press/v202/hu23d.html
Language Instructed Reinforcement Learning for Human-AI Coordination.,"Hengyuan Hu, Dorsa Sadigh",2023,ICML,https://proceedings.mlr.press/v202/hu23e.html
Surface Snapping Optimization Layer for Single Image Object Shape Reconstruction.,"Yuan-Ting Hu, Alexander G. Schwing, Raymond A. Yeh",2023,ICML,https://proceedings.mlr.press/v202/hu23f.html
Learning to Learn from APIs: Black-Box Data-Free Meta-Learning.,"Zixuan Hu, Li Shen, Zhenyi Wang, Baoyuan Wu, Chun Yuan, Dacheng Tao",2023,ICML,https://proceedings.mlr.press/v202/hu23g.html
"For Pre-Trained Vision Models in Motor Control, Not All Policy Learning Methods are Created Equal.","Yingdong Hu, Renhao Wang, Li Erran Li, Yang Gao",2023,ICML,https://proceedings.mlr.press/v202/hu23h.html
Beyond Lipschitz Smoothness: A Tighter Analysis for Nonconvex Optimization.,"Zhengmian Hu, Xidong Wu, Heng Huang",2023,ICML,https://proceedings.mlr.press/v202/hu23i.html
Understanding the Impact of Adversarial Robustness on Accuracy Disparity.,"Yuzheng Hu, Fan Wu, Hongyang Zhang, Han Zhao",2023,ICML,https://proceedings.mlr.press/v202/hu23j.html
Reinforcement Learning in Low-rank MDPs with Density Features.,"Audrey Huang, Jinglin Chen, Nan Jiang",2023,ICML,https://proceedings.mlr.press/v202/huang23a.html
Composer: Creative and Controllable Image Synthesis with Composable Conditions.,"Lianghua Huang, Di Chen, Yu Liu, Yujun Shen, Deli Zhao, Jingren Zhou",2023,ICML,https://proceedings.mlr.press/v202/huang23b.html
Model-Aware Contrastive Learning: Towards Escaping the Dilemmas.,"Zizheng Huang, Haoxing Chen, Ziqi Wen, Chao Zhang, Huaxiong Li, Bo Wang, Chunlin Chen",2023,ICML,https://proceedings.mlr.press/v202/huang23c.html
High-dimensional Clustering onto Hamiltonian Cycle.,"Tianyi Huang, Shenghui Cheng, Stan Z. Li, Zhengjun Zhang",2023,ICML,https://proceedings.mlr.press/v202/huang23d.html
Banker Online Mirror Descent: A Universal Approach for Delayed Online Bandit Learning.,"Jiatai Huang, Yan Dai, Longbo Huang",2023,ICML,https://proceedings.mlr.press/v202/huang23e.html
Fast Algorithms for Distributed k-Clustering with Outliers.,"Junyu Huang, Qilong Feng, Ziyun Huang, Jinhui Xu, Jianxin Wang",2023,ICML,https://proceedings.mlr.press/v202/huang23f.html
Searching Large Neighborhoods for Integer Linear Programs with Contrastive Learning.,"Taoan Huang, Aaron M. Ferber, Yuandong Tian, Bistra Dilkina, Benoit Steiner",2023,ICML,https://proceedings.mlr.press/v202/huang23g.html
On Coresets for Clustering in Small Dimensional Euclidean spaces.,"Lingxiao Huang, Ruiyuan Huang, Zengfeng Huang, Xuan Wu",2023,ICML,https://proceedings.mlr.press/v202/huang23h.html
Make-An-Audio: Text-To-Audio Generation with Prompt-Enhanced Diffusion Models.,"Rongjie Huang, Jiawei Huang, Dongchao Yang, Yi Ren, Luping Liu, Mingze Li, Zhenhui Ye, Jinglin Liu, Xiang Yin, Zhou Zhao",2023,ICML,https://proceedings.mlr.press/v202/huang23i.html
The Power of Uniform Sampling for k-Median.,"Lingxiao Huang, Shaofeng H.-C. Jiang, Jianing Lou",2023,ICML,https://proceedings.mlr.press/v202/huang23j.html
Reparameterized Policy Learning for Multimodal Trajectory Optimization.,"Zhiao Huang, Litian Liang, Zhan Ling, Xuanlin Li, Chuang Gan, Hao Su",2023,ICML,https://proceedings.mlr.press/v202/huang23k.html
Theoretical Bounds on the Network Community Profile from Low-rank Semi-definite Programming.,"Yufan Huang, C. Seshadhri, David F. Gleich",2023,ICML,https://proceedings.mlr.press/v202/huang23l.html
NeuralStagger: Accelerating Physics-constrained Neural PDE Solver with Spatial-temporal Decomposition.,"Xinquan Huang, Wenlei Shi, Qi Meng, Yue Wang, Xiaotian Gao, Jia Zhang, Tie-Yan Liu",2023,ICML,https://proceedings.mlr.press/v202/huang23m.html
Policy Contrastive Imitation Learning.,"Jialei Huang, Zhao-Heng Yin, Yingdong Hu, Yang Gao",2023,ICML,https://proceedings.mlr.press/v202/huang23n.html
Are Large Kernels Better Teachers than Transformers for ConvNets?,"Tianjin Huang, Lu Yin, Zhenyu Zhang, Li Shen, Meng Fang, Mykola Pechenizkiy, Zhangyang Wang, Shiwei Liu",2023,ICML,https://proceedings.mlr.press/v202/huang23o.html
Achieving Linear Speedup in Non-IID Federated Bilevel Learning.,"Minhui Huang, Dewei Zhang, Kaiyi Ji",2023,ICML,https://proceedings.mlr.press/v202/huang23p.html
Federated Linear Contextual Bandits with User-level Differential Privacy.,"Ruiquan Huang, Huanyu Zhang, Luca Melis, Milan Shen, Meisam Hejazinia, Jing Yang",2023,ICML,https://proceedings.mlr.press/v202/huang23q.html
Straightening Out the Straight-Through Estimator: Overcoming Optimization Challenges in Vector Quantized Networks.,"Minyoung Huh, Brian Cheung, Pulkit Agrawal, Phillip Isola",2023,ICML,https://proceedings.mlr.press/v202/huh23a.html
Cut your Losses with Squentropy.,"Like Hui, Mikhail Belkin, Stephen Wright",2023,ICML,https://proceedings.mlr.press/v202/hui23a.html
SOM-CPC: Unsupervised Contrastive Learning with Self-Organizing Maps for Structured Representations of High-Rate Time Series.,"Iris A. M. Huijben, Arthur Andreas Nijdam, Sebastiaan Overeem, Merel M. van Gilst, Ruud van Sloun",2023,ICML,https://proceedings.mlr.press/v202/huijben23a.html
One-Shot Federated Conformal Prediction.,"Pierre Humbert, Batiste Le Bars, Aurélien Bellet, Sylvain Arlot",2023,ICML,https://proceedings.mlr.press/v202/humbert23a.html
The Impact of Exploration on Convergence and Performance of Multi-Agent Q-Learning Dynamics.,"Aamal Abbas Hussain, Francesco Belardinelli, Dario Paccagnan",2023,ICML,https://proceedings.mlr.press/v202/hussain23a.html
Combinatorial Neural Bandits.,"Taehyun Hwang, Kyuwook Chai, Min-hwan Oh",2023,ICML,https://proceedings.mlr.press/v202/hwang23a.html
MAGANet: Achieving Combinatorial Generalization by Modeling a Group Action.,"Geonho Hwang, Jaewoong Choi, Hyunsoo Cho, Myungjoo Kang",2023,ICML,https://proceedings.mlr.press/v202/hwang23b.html
Information-Theoretic State Space Model for Multi-View Reinforcement Learning.,"HyeongJoo Hwang, Seokin Seo, Youngsoo Jang, Sungyoon Kim, Geon-Hyeong Kim, Seunghoon Hong, Kee-Eung Kim",2023,ICML,https://proceedings.mlr.press/v202/hwang23c.html
Under-Counted Tensor Completion with Neural Incorporation of Attributes.,"Shahana Ibrahim, Xiao Fu, Rebecca A. Hutchinson, Eugene Seo",2023,ICML,https://proceedings.mlr.press/v202/ibrahim23a.html
On the Identifiability and Estimation of Causal Location-Scale Noise Models.,"Alexander Immer, Christoph Schultheiss, Julia E. Vogt, Bernhard Schölkopf, Peter Bühlmann, Alexander Marx",2023,ICML,https://proceedings.mlr.press/v202/immer23a.html
Stochastic Marginal Likelihood Gradients using Neural Tangent Kernels.,"Alexander Immer, Tycho F. A. van der Ouderaa, Mark van der Wilk, Gunnar Rätsch, Bernhard Schölkopf",2023,ICML,https://proceedings.mlr.press/v202/immer23b.html
Differentially Private Hierarchical Clustering with Provable Approximation Guarantees.,"Jacob Imola, Alessandro Epasto, Mohammad Mahdian, Vincent Cohen-Addad, Vahab Mirrokni",2023,ICML,https://proceedings.mlr.press/v202/imola23a.html
Neural Network Accelerated Implicit Filtering: Integrating Neural Network Surrogates With Provably Convergent Derivative Free Optimization Methods.,"Brian Irwin, Eldad Haber, Raviv Gal, Avi Ziv",2023,ICML,https://proceedings.mlr.press/v202/irwin23a.html
Principled Offline RL in the Presence of Rich Exogenous Information.,"Riashat Islam, Manan Tomar, Alex Lamb, Yonathan Efroni, Hongyu Zang, Aniket Rajiv Didolkar, Dipendra Misra, Xin Li, Harm van Seijen, Remi Tachet des Combes, John Langford",2023,ICML,https://proceedings.mlr.press/v202/islam23a.html
Unveiling the Latent Space Geometry of Push-Forward Generative Models.,"Thibaut Issenhuth, Ugo Tanielian, Jérémie Mary, David Picard",2023,ICML,https://proceedings.mlr.press/v202/issenhuth23a.html
CO-BED: Information-Theoretic Contextual Optimization via Bayesian Experimental Design.,"Desi R. Ivanova, Joel Jennings, Tom Rainforth, Cheng Zhang, Adam Foster",2023,ICML,https://proceedings.mlr.press/v202/ivanova23a.html
DoG is SGD's Best Friend: A Parameter-Free Dynamic Step Size Schedule.,"Maor Ivgi, Oliver Hinder, Yair Carmon",2023,ICML,https://proceedings.mlr.press/v202/ivgi23a.html
Maximal Initial Learning Rates in Deep ReLU Networks.,"Gaurav Iyer, Boris Hanin, David Rolnick",2023,ICML,https://proceedings.mlr.press/v202/iyer23a.html
Data-Driven Subgroup Identification for Linear Regression.,"Zachary Izzo, Ruishan Liu, James Zou",2023,ICML,https://proceedings.mlr.press/v202/izzo23a.html
Efficient Training of Language Models using Few-Shot Learning.,"Sashank J. Reddi, Sobhan Miryoosefi, Stefani Karp, Shankar Krishnan, Satyen Kale, Seungyeon Kim, Sanjiv Kumar",2023,ICML,https://proceedings.mlr.press/v202/j-reddi23a.html
Scalable Adaptive Computation for Iterative Generation.,"Allan Jabri, David J. Fleet, Ting Chen",2023,ICML,https://proceedings.mlr.press/v202/jabri23a.html
Unconstrained Online Learning with Unbounded Losses.,"Andrew Jacobsen, Ashok Cutkosky",2023,ICML,https://proceedings.mlr.press/v202/jacobsen23a.html
Multi-Objective GFlowNets.,"Moksh Jain, Sharath Chandra Raparthy, Alex Hernández-García, Jarrid Rector-Brooks, Yoshua Bengio, Santiago Miret, Emmanuel Bengio",2023,ICML,https://proceedings.mlr.press/v202/jain23a.html
The Price of Differential Privacy under Continual Observation.,"Palak Jain, Sofya Raskhodnikova, Satchit Sivakumar, Adam D. Smith",2023,ICML,https://proceedings.mlr.press/v202/jain23b.html
Graph Ladling: Shockingly Simple Parallel GNN Training without Intermediate Communication.,"Ajay Kumar Jaiswal, Shiwei Liu, Tianlong Chen, Ying Ding, Zhangyang Wang",2023,ICML,https://proceedings.mlr.press/v202/jaiswal23a.html
Instant Soup: Cheap Pruning Ensembles in A Single Pass Can Draw Lottery Tickets from Large Models.,"Ajay Kumar Jaiswal, Shiwei Liu, Tianlong Chen, Ying Ding, Zhangyang Wang",2023,ICML,https://proceedings.mlr.press/v202/jaiswal23b.html
Exploring the Benefits of Training Expert Language Models over Instruction Tuning.,"Joel Jang, Seungone Kim, Seonghyeon Ye, Doyoung Kim, Lajanugen Logeswaran, Moontae Lee, Kyungjae Lee, Minjoon Seo",2023,ICML,https://proceedings.mlr.press/v202/jang23a.html
Learning to Boost Training by Periodic Nowcasting Near Future Weights.,"Jinhyeok Jang, Woo-han Yun, Won Hwa Kim, Youngwoo Yoon, Jaehong Kim, Jaeyeon Lee, ByungOk Han",2023,ICML,https://proceedings.mlr.press/v202/jang23b.html
Unscented Autoencoder.,"Faris Janjos, Lars Rosenbaum, Maxim Dolgov, J. Marius Zoellner",2023,ICML,https://proceedings.mlr.press/v202/janjos23a.html
Curiosity in Hindsight: Intrinsic Exploration in Stochastic Environments.,"Daniel Jarrett, Corentin Tallec, Florent Altché, Thomas Mesnard, Rémi Munos, Michal Valko",2023,ICML,https://proceedings.mlr.press/v202/jarrett23a.html
BiRT: Bio-inspired Replay in Vision Transformers for Continual Learning.,"Kishaan Jeeveswaran, Prashant Shivaram Bhat, Bahram Zonooz, Elahe Arani",2023,ICML,https://proceedings.mlr.press/v202/jeeveswaran23a.html
Recovering Top-Two Answers and Confusion Probability in Multi-Choice Crowdsourcing.,"Hyeonsu Jeong, Hye Won Chung",2023,ICML,https://proceedings.mlr.press/v202/jeong23a.html
Leveraging Label Non-Uniformity for Node Classification in Graph Neural Networks.,"Feng Ji, See Hian Lee, Hanyang Meng, Kai Zhao, Jielong Yang, Wee Peng Tay",2023,ICML,https://proceedings.mlr.press/v202/ji23a.html
Bidirectional Adaptation for Robust Semi-Supervised Learning with Inconsistent Data Distributions.,"Lin-Han Jia, Lan-Zhe Guo, Zhi Zhou, Jie-Jing Shao, Yuke Xiang, Yufeng Li",2023,ICML,https://proceedings.mlr.press/v202/jia23a.html
Short-lived High-volume Bandits.,"Su Jia, Nishant Oli, Ian Anderson, Paul Duff, Andrew A. Li, R. Ravi",2023,ICML,https://proceedings.mlr.press/v202/jia23b.html
Smooth Non-stationary Bandits.,"Su Jia, Qian Xie, Nathan Kallus, Peter I. Frazier",2023,ICML,https://proceedings.mlr.press/v202/jia23c.html
A Unified Optimization Framework of ANN-SNN Conversion: Towards Optimal Mapping from Activation Values to Firing Rates.,"Haiyan Jiang, Srinivas Anumasa, Giulia De Masi, Huan Xiong, Bin Gu",2023,ICML,https://proceedings.mlr.press/v202/jiang23a.html
VIMA: Robot Manipulation with Multimodal Prompts.,"Yunfan Jiang, Agrim Gupta, Zichen Zhang, Guanzhi Wang, Yongqiang Dou, Yanjun Chen, Li Fei-Fei, Anima Anandkumar, Yuke Zhu, Linxi Fan",2023,ICML,https://proceedings.mlr.press/v202/jiang23b.html
Estimating Causal Effects using a Multi-task Deep Ensemble.,"Ziyang Jiang, Zhuoran Hou, Yiling Liu, Yiman Ren, Keyu Li, David E. Carlson",2023,ICML,https://proceedings.mlr.press/v202/jiang23c.html
Online Restless Bandits with Unobserved States.,"Bowen Jiang, Bo Jiang, Jian Li, Tao Lin, Xinbing Wang, Chenghu Zhou",2023,ICML,https://proceedings.mlr.press/v202/jiang23d.html
Detecting Out-of-distribution Data through In-distribution Class Prior.,"Xue Jiang, Feng Liu, Zhen Fang, Hong Chen, Tongliang Liu, Feng Zheng, Bo Han",2023,ICML,https://proceedings.mlr.press/v202/jiang23e.html
Towards Stable and Efficient Adversarial Training against l1 Bounded Adversarial Attacks.,"Yulun Jiang, Chen Liu, Zhichao Huang, Mathieu Salzmann, Sabine Süsstrunk",2023,ICML,https://proceedings.mlr.press/v202/jiang23f.html
Learning Unnormalized Statistical Models via Compositional Optimization.,"Wei Jiang, Jiayu Qin, Lingyu Wu, Changyou Chen, Tianbao Yang, Lijun Zhang",2023,ICML,https://proceedings.mlr.press/v202/jiang23g.html
