title,authors,year,conference,url
Marching-Primitives: Shape Abstraction from Signed Distance Function.,"Weixiao Liu, Yuwei Wu, Sipu Ruan, Gregory S. Chirikjian",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00847
Learning Analytical Posterior Probability for Human Mesh Recovery.,"Qi Fang, Kang Chen, Yinghui Fan, Qing Shuai, Jiefeng Li, Weidong Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00848
MagicPony: Learning Articulated 3D Animals in the Wild.,"Shangzhe Wu, Ruining Li, Tomas Jakab, Christian Rupprecht, Andrea Vedaldi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00849
Visual-Tactile Sensing for In-Hand Object Reconstruction.,"Wenqiang Xu, Zhenjun Yu, Han Xue, Ruolin Ye, Siqiong Yao, Cewu Lu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00850
Command-driven Articulated Object Understanding and Manipulation.,"Ruihang Chu, Zhengzhe Liu, Xiaoqing Ye, Xiao Tan, Xiaojuan Qi, Chi-Wing Fu, Jiaya Jia",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00851
Target-referenced Reactive Grasping for Dynamic Objects.,"Jirong Liu, Ruo Zhang, Haoshu Fang, Minghao Gou, Hongjie Fang, Chenxi Wang, Sheng Xu, Hengxu Yan, Cewu Lu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00852
NeuralDome: A Neural Modeling Pipeline on Multi-View Human-Object Interactions.,"Juze Zhang, Haimin Luo, Hongdi Yang, Xinru Xu, Qianyang Wu, Ye Shi, Jingyi Yu, Lan Xu, Jingya Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00853
A2J-Transformer: Anchor-to-Joint Transformer Network for 3D Interacting Hand Pose Estimation from a Single RGB Image.,"Changlong Jiang, Yang Xiao, Cunlin Wu, Mingyang Zhang, Jinghong Zheng, Zhiguo Cao, Joey Tianyi Zhou",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00854
TRACE: 5D Temporal Regression of Avatars with Dynamic Cameras in 3D Environments.,"Yu Sun, Qian Bao, Wu Liu, Tao Mei, Michael J. Black",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00855
BITE: Beyond Priors for Improved Three-D Dog Pose Estimation.,"Nadine Rüegg, Shashank Tripathi, Konrad Schindler, Michael J. Black, Silvia Zuffi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00856
PoseFormerV2: Exploring Frequency Domain for Efficient and Robust 3D Human Pose Estimation.,"Qitao Zhao, Ce Zheng, Mengyuan Liu, Pichao Wang, Chen Chen",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00857
Global-to-Local Modeling for Video-Based 3D Human Pose and Shape Estimation.,"Xiaolong Shen, Zongxin Yang, Xiaohan Wang, Jianxin Ma, Chang Zhou, Yi Yang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00858
TokenHPE: Learning Orientation Tokens for Efficient Head Pose Estimation via Transformers.,"Cheng Zhang, Hai Liu, Yongjian Deng, Bochen Xie, Youfu Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00859
GFIE: A Dataset and Baseline for Gaze-Following from 2D to 3D in Indoor Environments.,"Zhengxi Hu, Yuxue Yang, Xiaolin Zhai, Dingye Yang, Bohan Zhou, Jingtai Liu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00860
Robot Structure Prior Guided Temporal Attention for Camera-to-Robot Pose Estimation from Image Sequence.,"Yang Tian, Jiyao Zhang, Zekai Yin, Hao Dong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00861
Rigidity-Aware Detection for 6D Object Pose Estimation.,"Yang Hai, Rui Song, Jiaojiao Li, Mathieu Salzmann, Yinlin Hu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00862
Crowd3D: Towards Hundreds of People Reconstruction from a Single Image.,"Hao Wen, Jing Huang, Huili Cui, Haozhe Lin, Yu-Kun Lai, Lu Fang, Kun Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00863
Object Pose Estimation with Statistical Guarantees: Conformal Keypoint Detection and Geometric Uncertainty Propagation.,"Heng Yang, Marco Pavone",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00864
expOSE: Accurate Initialization-Free Projective Factorization using Exponential Regularization.,"José Pedro Iglesias, Amanda Nilsson, Carl Olsson",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00865
Neural Voting Field for Camera-Space 3D Hand Pose Estimation.,"Lin Huang, Chung-Ching Lin, Kevin Lin, Lin Liang, Lijuan Wang, Junsong Yuan, Zicheng Liu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00866
Two-View Geometry Scoring Without Correspondences.,"Axel Barroso-Laguna, Eric Brachmann, Victor Adrian Prisacariu, Gabriel J. Brostow, Daniyar Turmukhambetov",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00867
Four-view Geometry with Unknown Radial Distortion.,"Petr Hruby, Viktor Korotynskiy, Timothy Duff, Luke Oeding, Marc Pollefeys, Tomás Pajdla, Viktor Larsson",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00868
BKinD-3D: Self-Supervised 3D Keypoint Discovery from Multi-View Videos.,"Jennifer J. Sun, Lili Karashchuk, Amil Dravid, Serim Ryou, Sonia Fereidooni, John C. Tuthill, Aggelos K. Katsaggelos, Bingni W. Brunton, Georgia Gkioxari, Ann Kennedy, Yisong Yue, Pietro Perona",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00869
BAAM: Monocular 3D pose and shape reconstruction with bi-contextual attention module and attention-guided modeling.,"Hyo-Jun Lee, Hanul Kim, Su-Min Choi, Seong-Gyun Jeong, Yeong Jun Koh",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00870
Multi-Object Manipulation via Object-Centric Neural Scattering Functions.,"Stephen Tian, Yancheng Cai, Hong-Xing Yu, Sergey Zakharov, Katherine Liu, Adrien Gaidon, Yunzhu Li, Jiajun Wu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00871
Neural Part Priors: Learning to Optimize Part-Based Object Completion in RGB-D Scans.,"Aleksei Bokhovkin, Angela Dai",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00872
Panoptic Lifting for 3D Scene Understanding with Neural Fields.,"Yawar Siddiqui, Lorenzo Porzi, Samuel Rota Bulò, Norman Müller, Matthias Nießner, Angela Dai, Peter Kontschieder",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00873
Virtual Occlusions Through Implicit Depth.,"Jamie Watson, Mohamed Sayed, Zawar Qureshi, Gabriel J. Brostow, Sara Vicente, Oisin Mac Aodha, Michael Firman",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00874
Multiview Compressive Coding for 3D Reconstruction.,"Chao-Yuan Wu, Justin Johnson, Jitendra Malik, Christoph Feichtenhofer, Georgia Gkioxari",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00875
Behind the Scenes: Density Fields for Single View Reconstruction.,"Felix Wimbauer, Nan Yang, Christian Rupprecht, Daniel Cremers",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00876
VoxFormer: Sparse Voxel Transformer for Camera-Based 3D Semantic Scene Completion.,"Yiming Li, Zhiding Yu, Christopher B. Choy, Chaowei Xiao, José M. Álvarez, Sanja Fidler, Chen Feng, Anima Anandkumar",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00877
Renderable Neural Radiance Map for Visual Navigation.,"Obin Kwon, Jeongho Park, Songhwai Oh",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00878
Learning to Detect Mirrors from Videos via Dual Correspondences.,"Jiaying Lin, Xin Tan, Rynson W. H. Lau",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00879
Temporally Consistent Online Depth Estimation Using Point-Based Fusion.,"Numair Khan, Eric Penner, Douglas Lanman, Lei Xiao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00880
Zero-Shot Dual-Lens Super-Resolution.,"Ruikang Xu, Mingde Yao, Zhiwei Xiong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00881
Fully Self-Supervised Depth Estimation from Defocus Clue.,"Haozhe Si, Bin Zhao, Dong Wang, Yunpeng Gao, Mulin Chen, Zhigang Wang, Xuelong Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00882
MVImgNet: A Large-scale Dataset of Multi-view Images.,"Xianggang Yu, Mutian Xu, Yidan Zhang, Haolin Liu, Chongjie Ye, Yushuang Wu, Zizheng Yan, Chenming Zhu, Zhangyang Xiong, Tianyou Liang, Guanying Chen, Shuguang Cui, Xiaoguang Han",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00883
Revisiting the Stack-Based Inverse Tone Mapping.,"Ning Zhang, Yuyao Ye, Yang Zhao, Ronggang Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00884
Combining Implicit-Explicit View Correlation for Light Field Semantic Segmentation.,"Ruixuan Cong, Da Yang, Rongshan Chen, Sizhe Wang, Zhenglong Cui, Hao Sheng",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00885
3D Spatial Multimodal Knowledge Accumulation for Scene Graph Prediction in Point Cloud.,"Mingtao Feng, Haoran Hou, Liang Zhang, Zijie Wu, Yulan Guo, Ajmal Mian",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00886
Role of Transients in Two-Bounce Non-Line-of-Sight Imaging.,"Siddharth Somasundaram, Akshat Dave, Connor Henley, Ashok Veeraraghavan, Ramesh Raskar",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00887
3D Concept Learning and Reasoning from Multi-View Images.,"Yining Hong, Chunru Lin, Yilun Du, Zhenfang Chen, Joshua B. Tenenbaum, Chuang Gan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00888
Viewpoint Equivariance for Multi-View 3D Object Detection.,"Dian Chen, Jie Li, Vitor Guizilini, Rares Ambrus, Adrien Gaidon",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00889
Tri-Perspective View for Vision-Based 3D Semantic Occupancy Prediction.,"Yuanhui Huang, Wenzhao Zheng, Yunpeng Zhang, Jie Zhou, Jiwen Lu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00890
BEV@DC: Bird's-Eye View Assisted Training for Depth Completion.,"Wending Zhou, Xu Yan, Yinghong Liao, Yuankai Lin, Jin Huang, Gangming Zhao, Shuguang Cui, Zhen Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00891
Collaboration Helps Camera Overtake LiDAR in 3D Detection.,"Yue Hu, Yifan Lu, Runsheng Xu, Weidi Xie, Siheng Chen, Yanfeng Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00892
Uni3D: A Unified Baseline for Multi-Dataset 3D Object Detection.,"Bo Zhang, Jiakang Yuan, Botian Shi, Tao Chen, Yikang Li, Yu Qiao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00893
Towards Building Self-Aware Object Detectors via Reliable Uncertainty Quantification and Calibration.,"Kemal Oksuz, Tom Joy, Puneet K. Dokania",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00894
Depth Estimation from Camera Image and mmWave Radar Point Cloud.,"Akash Deep Singh, Yunhao Ba, Ankur Sarker, Howard Zhang, Achuta Kadambi, Stefano Soatto, Mani B. Srivastava, Alex Wong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00895
SGLoc: Scene Geometry Encoding for Outdoor LiDAR Localization.,"Wen Li, Shangshu Yu, Cheng Wang, Guosheng Hu, Siqi Shen, Chenglu Wen",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00896
ConQueR: Query Contrast Voxel-DETR for 3D Object Detection.,"Benjin Zhu, Zhe Wang, Shaoshuai Shi, Hang Xu, Lanqing Hong, Hongsheng Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00897
DeepMapping2: Self-Supervised Large-Scale LiDAR Map Optimization.,"Chao Chen, Xinhao Liu, Yiming Li, Li Ding, Chen Feng",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00898
Towards Unsupervised Object Detection from LiDAR Point Clouds.,"Lunjun Zhang, Anqi Joyce Yang, Yuwen Xiong, Sergio Casas, Bin Yang, Mengye Ren, Raquel Urtasun",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00899
MoDAR: Using Motion Forecasting for 3D Object Detection in Point Cloud Sequences.,"Yingwei Li, Charles R. Qi, Yin Zhou, Chenxi Liu, Dragomir Anguelov",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00900
Hidden Gems: 4D Radar Scene Flow Learning Using Cross-Modal Supervision.,"Fangqiang Ding, Andras Palffy, Dariu M. Gavrila, Chris Xiaoxuan Lu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00901
Instant Domain Augmentation for LiDAR Semantic Segmentation.,"Kwonyoung Ryu, Soonmin Hwang, Jaesik Park",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00902
Less is More: Reducing Task and Model Complexity for 3D Point Cloud Semantic Segmentation.,"Li Li, Hubert P. H. Shum, Toby P. Breckon",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00903
MarS3D: A Plug-and-Play Motion-Aware Model for Semantic Segmentation on Multi-Scan 3D Point Clouds.,"Jiahui Liu, Chirui Chang, Jianhui Liu, Xiaoyang Wu, Lan Ma, Xiaojuan Qi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00904
3D Semantic Segmentation in the Wild: Learning Generalized Models for Adverse-Condition Point Clouds.,"Aoran Xiao, Jiaxing Huang, Weihao Xuan, Ruijie Ren, Kangcheng Liu, Dayan Guan, Abdulmotaleb El-Saddik, Shijian Lu, Eric P. Xing",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00905
Novel Class Discovery for 3D Point Cloud Semantic Segmentation.,"Luigi Riz, Cristiano Saltori, Elisa Ricci, Fabio Poiesi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00906
GD-MAE: Generative Decoder for MAE Pre-Training on LiDAR Point Clouds.,"Honghui Yang, Tong He, Jiaheng Liu, Hua Chen, Boxi Wu, Binbin Lin, Xiaofei He, Wanli Ouyang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00907
Masked Scene Contrast: A Scalable Framework for Unsupervised 3D Representation Learning.,"Xiaoyang Wu, Xin Wen, Xihui Liu, Hengshuang Zhao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00908
Open-set Semantic Segmentation for Point Clouds via Adversarial Prototype Framework.,"Jianan Li, Qiulei Dong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00909
ACL-SPC: Adaptive Closed-Loop System for Self-Supervised Point Cloud Completion.,"Sangmin Hong, Mohsen Yavartanoo, Reyhaneh Neshatavar, Kyoung Mu Lee",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00910
Fast Point Cloud Generation with Straight Flows.,"Lemeng Wu, Dilin Wang, Chengyue Gong, Xingchao Liu, Yunyang Xiong, Rakesh Ranjan, Raghuraman Krishnamoorthi, Vikas Chandra, Qiang Liu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00911
PointVector: A Vector Representation In Point Cloud Analysis.,"Xin Deng, Wenyu Zhang, Qing Ding, Xinming Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00912
ProxyFormer: Proxy Alignment Assisted Point Cloud Completion with Missing Part Sensitive Transformer.,"Shanshan Li, Pan Gao, Xiaoyang Tan, Mingqiang Wei",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00913
FAC: 3D Representation Learning via Foreground Aware Feature Contrast.,"Kangcheng Liu, Aoran Xiao, Xiaoqin Zhang, Shijian Lu, Ling Shao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00914
Rethinking the Approximation Error in 3D Surface Fitting for Point Cloud Normal Estimation.,"Hang Du, Xuejun Yan, Jingjing Wang, Di Xie, Shiliang Pu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00915
PointCert: Point Cloud Classification with Deterministic Certified Robustness Guarantees.,"Jinghuai Zhang, Jinyuan Jia, Hongbin Liu, Neil Zhenqiang Gong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00916
Robust Multiview Point Cloud Registration with Reliable Pose Graph Initialization and History Reweighting.,"Haiping Wang, Yuan Liu, Zhen Dong, Yulan Guo, Yu-Shen Liu, Wenping Wang, Bisheng Yang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00917
Visual Prompt Multi-Modal Tracking.,"Jiawen Zhu, Simiao Lai, Xin Chen, Dong Wang, Huchuan Lu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00918
Progressive Neighbor Consistency Mining for Correspondence Pruning.,"Xin Liu, Jufeng Yang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00919
Geometric Visual Similarity Learning in 3D Medical Image Self-Supervised Pre-training.,"Yuting He, Guanyu Yang, Rongjun Ge, Yang Chen, Jean-Louis Coatrieux, Boyu Wang, Shuo Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00920
Unsupervised Visible-Infrared Person Re-Identification via Progressive Graph Matching and Alternate Learning.,"Zesen Wu, Mang Ye",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00921
Domain Generalized Stereo Matching via Hierarchical Visual Transformation.,"Tianyu Chang, Xun Yang, Tianzhu Zhang, Meng Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00922
Unsupervised Cumulative Domain Adaptation for Foggy Scene Optical Flow.,"Hanyu Zhou, Yi Chang, Wending Yan, Luxin Yan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00923
PVO: Panoptic Visual Odometry.,"Weicai Ye, Xinyue Lan, Shuo Chen, Yuhang Ming, Xingyuan Yu, Hujun Bao, Zhaopeng Cui, Guofeng Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00924
BAEFormer: Bi-Directional and Early Interaction Transformers for Bird's Eye View Semantic Segmentation.,"Cong Pan, Yonghao He, Junran Peng, Qian Zhang, Wei Sui, Zhaoxiang Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00925
Are We Ready for Vision-Centric Driving Streaming Perception? The ASAP Benchmark.,"Xiaofeng Wang, Zheng Zhu, Yunpeng Zhang, Guan Huang, Yun Ye, Wenbo Xu, Ziwei Chen, Xingang Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00926
Visual Exemplar Driven Task-Prompting for Unified Perception in Autonomous Driving.,"Xiwen Liang, Minzhe Niu, Jianhua Han, Hang Xu, Chunjing Xu, Xiaodan Liang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00927
MIXSIM: A Hierarchical Framework for Mixed Reality Traffic Simulation.,"Simon Suo, Kelvin Wong, Justin Xu, James Tu, Alexander Cui, Sergio Casas, Raquel Urtasun",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00928
Uncovering the Missing Pattern: Unified Framework Towards Trajectory Imputation and Prediction.,"Yi Xu, Armin Bazarjani, Hyung-Gun Chi, Chiho Choi, Yun Fu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00929
MotionDiffuser: Controllable Multi-Agent Motion Prediction Using Diffusion.,"Chiyu Max Jiang, Andre Cornman, Cheolho Park, Benjamin Sapp, Yin Zhou, Dragomir Anguelov",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00930
Learning Human-to-Robot Handovers from Point Clouds.,"Sammy Joe Christen, Wei Yang, Claudia Pérez-D'Arpino, Otmar Hilliges, Dieter Fox, Yu-Wei Chao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00931
Phone2Proc: Bringing Robust Robots into Our Chaotic World.,"Matt Deitke, Rose Hendrix, Ali Farhadi, Kiana Ehsani, Aniruddha Kembhavi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00932
GazeNeRF: 3D-Aware Gaze Redirection with Neural Radiance Fields.,"Alessandro Ruzzi, Xiangwei Shi, Xi Wang, Gengyan Li, Shalini De Mello, Hyung Jin Chang, Xucong Zhang, Otmar Hilliges",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00933
Observation-Centric SORT: Rethinking SORT for Robust Multi-Object Tracking.,"Jinkun Cao, Jiangmiao Pang, Xinshuo Weng, Rawal Khirodkar, Kris Kitani",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00934
Autoregressive Visual Tracking.,"Xing Wei, Yifan Bai, Yongchao Zheng, Dahu Shi, Yihong Gong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00935
OpenGait: Revisiting Gait Recognition Toward Better Practicality.,"Chao Fan, Junhao Liang, Chuanfu Shen, Saihui Hou, Yongzhen Huang, Shiqi Yu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00936
Pose-disentangled Contrastive Learning for Self-supervised Facial Representation.,"Yuanyuan Liu, Wenbin Wang, Yibing Zhan, Shaoze Feng, Kejun Liu, Zhe Chen",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00937
Identity-Preserving Talking Face Generation with Landmark and Appearance Priors.,"Weizhi Zhong, Chaowei Fang, Yinqi Cai, Pengxu Wei, Gangming Zhao, Liang Lin, Guanbin Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00938
DF-Platter: Multi-Face Heterogeneous Deepfake Dataset.,"Kartik Narayan, Harsh Agarwal, Kartik Thakral, Surbhi Mittal, Mayank Vatsa, Richa Singh",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00939
Physics-Driven Diffusion Models for Impact Sound Synthesis from Videos.,"Kun Su, Kaizhi Qian, Eli Shlizerman, Antonio Torralba, Chuang Gan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00940
MoFusion: A Framework for Denoising-Diffusion-Based Motion Synthesis.,"Rishabh Dabral, Muhammad Hamza Mughal, Vladislav Golyanik, Christian Theobalt",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00941
Adaptive Global Decay Process for Event Cameras.,"Urbano Miguel Nunes, Ryad Benosman, Sio-Hoi Ieng",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00942
Frame-Event Alignment and Fusion Network for High Frame Rate Tracking.,"Jiqing Zhang, Yuanchen Wang, Wenxi Liu, Meng Li, Jinpeng Bai, Baocai Yin, Xin Yang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00943
Exploring Discontinuity for Video Frame Interpolation.,"Sangjin Lee, Hyeongmin Lee, Chajin Shin, Hanbin Son, Sangyoun Lee",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00944
AMT: All-Pairs Multi-Field Transforms for Efficient Frame Interpolation.,"Zhen Li, Zuo-Liang Zhu, Linghao Han, Qibin Hou, Chun-Le Guo, Ming-Ming Cheng",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00945
Frame Interpolation Transformer and Uncertainty Guidance.,"Markus Plack, Matthias B. Hullin, Karlis Martins Briedis, Markus Gross, Abdelaziz Djelouah, Christopher Schroers",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00946
A Simple Baseline for Video Restoration with Grouped Spatial-Temporal Shift.,"Dasong Li, Xiaoyu Shi, Yi Zhang, Ka Chun Cheung, Simon See, Xiaogang Wang, Hongwei Qin, Hongsheng Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00947
Recurrent Homography Estimation Using Homography-Guided Image Warping and Focus Transformer.,"Si-Yuan Cao, Runmin Zhang, Lun Luo, Beinan Yu, Zehua Sheng, Junwei Li, Hui-Liang Shen",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00948
HyperCUT: Video Sequence from a Single Blurry Image using Unsupervised Ordering.,"Bang-Dang Pham, Phong Tran, Anh Tran, Cuong Pham, Rang Nguyen, Minh Hoai",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00949
Indescribable Multi-Modal Spatial Evaluator.,"Lingke Kong, X. Sharon Qi, Qijin Shen, Jiacheng Wang, Jingyi Zhang, Yanle Hu, Qichao Zhou",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00950
Structured Kernel Estimation for Photon-Limited Deconvolution.,"Yash Sanghvi, Zhiyuan Mao, Stanley H. Chan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00951
Polarized Color Image Denoising.,"Zhuoxiao Li, Haiyang Jiang, Mingdeng Cao, Yinqiang Zheng",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00952
Uncertainty-Aware Unsupervised Image Deblurring with Deep Residual Prior.,"Xiaole Tang, Xile Zhao, Jun Liu, Jianli Wang, Yuchun Miao, Tieyong Zeng",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00953
Low-Light Image Enhancement via Structure Modeling and Guidance.,"Xiaogang Xu, Ruixing Wang, Jiangbo Lu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00954
Learning Sample Relationship for Exposure Correction.,"Jie Huang, Feng Zhao, Man Zhou, Jie Xiao, Naishan Zheng, Kaiwen Zheng, Zhiwei Xiong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00955
Spatially Adaptive Self-Supervised Learning for Real-World Image Denoising.,"Junyi Li, Zhilu Zhang, Xiaoyu Liu, Chaoyu Feng, Xiaotao Wang, Lei Lei, Wangmeng Zuo",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00956
Quantum-Inspired Spectral-Spatial Pyramid Network for Hyperspectral Image Classification.,"Jie Zhang, Yongshan Zhang, Yicong Zhou",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00957
Generative Diffusion Prior for Unified Image Restoration and Enhancement.,"Ben Fei, Zhaoyang Lyu, Liang Pan, Junzhe Zhang, Weidong Yang, Tianyue Luo, Bo Zhang, Bo Dai",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00958
Ground-Truth Free Meta-Learning for Deep Compressive Sampling.,"Xinran Qin, Yuhui Quan, Tongyao Pang, Hui Ji",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00959
Recognizability Embedding Enhancement for Very Low-Resolution Face Recognition and Quality Estimation.,"Jacky Chen Long Chai, Tiong-Sik Ng, Cheng-Yaw Low, Jaewoo Park, Andrew Beng Jin Teoh",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00960
An Image Quality Assessment Dataset for Portraits.,"Nicolas Chahine, Ana-Stefania Calarasanu, Davide Garcia-Civiero, Théo Cayla, Sira Ferradans, Jean Ponce",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00961
Bitstream-Corrupted JPEG Images are Restorable: Two-stage Compensation and Alignment Framework for Image Restoration.,"Wenyang Liu, Yi Wang, Kim-Hui Yap, Lap-Pui Chau",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00962
Image Super-Resolution Using T-Tetromino Pixels.,"Simon Grosche, Andy Regensky, Jürgen Seiler, André Kaup",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00963
CUF: Continuous Upsampling Filters.,"Cristina Nader Vasconcelos, A. Cengiz Öztireli, Mark J. Matthews, Milad Hashemi, Kevin Swersky, Andrea Tagliasacchi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00964
OPE-SR: Orthogonal Position Encoding for Designing a Parameter-free Upsampling Module in Arbitrary-scale Image Super-Resolution.,"Gaochao Song, Qian Sun, Luo Zhang, Ran Su, Jianfeng Shi, Ying He",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.00965
